numero_de_cliente,Predicted
92868793,0
40530905,0
145390503,0
107890400,0
92428007,0
114743389,0
44484135,0
65024035,0
120126765,0
78365035,0
110036091,0
84691777,0
72884720,0
77007303,0
79961503,0
66352197,0
97157650,0
155523507,0
116179278,0
100443645,0
113381798,0
141017450,0
106518752,0
107283271,0
69332265,0
75075664,0
67676175,0
105621674,0
141488457,0
83364532,0
195062868,0
145137101,0
159585540,0
94732441,0
195073439,0
109748659,0
177198678,0
156105577,0
137971028,0
80088051,0
115887612,0
35677103,0
88141500,0
39962801,0
80836414,0
57080346,0
130772652,0
73238161,0
73740553,0
45004056,0
81082897,0
79236630,0
94761162,0
95214048,0
176126237,0
194002449,0
132657076,0
145656312,0
35770785,0
40719622,0
90265034,0
145452771,0
93130348,0
106435255,0
83814685,0
129566162,0
144251028,0
142479543,0
179762238,0
162008518,0
159753176,0
121512033,0
63932733,0
63855020,0
181064424,0
194442939,0
86694586,0
61964073,0
36306773,0
34923845,0
65510843,0
33724253,0
36638866,0
71697150,0
95877532,0
145566429,0
118934270,0
174510731,0
151482842,0
115834918,0
34446333,0
40716651,0
85379185,0
154956439,0
111982051,0
89582748,0
89900461,0
71786016,0
134707427,0
64698318,0
136610671,0
64754733,0
70117431,0
192379738,0
106321143,0
66150749,0
148470738,0
80711770,0
118982118,0
80466294,0
45680558,0
125206117,0
66340255,0
163474263,0
141991974,0
137176594,0
88999583,0
115720727,0
90037984,0
134600845,0
88425646,0
115413772,0
134051236,0
60432409,0
110162768,0
123347621,0
105098555,0
41892693,0
161623614,0
89505163,0
99220792,0
156222739,0
159390132,0
84981687,0
34943860,0
72315432,0
117311796,0
105277926,0
38230182,0
79339441,0
127256981,0
84453574,0
45086092,0
75830235,0
119264832,0
85252568,0
77394221,0
143237893,0
106728382,0
128768017,0
36478564,0
43117087,0
134463648,0
212580064,0
44937940,0
130589117,0
93492197,0
35740387,0
93849556,0
62516948,0
129195667,0
99028068,0
210550468,0
109154469,0
103960847,0
66696893,0
115015849,0
99305354,0
56607690,0
158181579,0
31434861,0
151392259,0
179045468,0
93691277,0
82258930,0
112849511,0
102654220,0
135385439,0
77345772,0
130554712,0
138491058,0
77138184,0
196264128,0
94528565,0
34702825,0
160620595,0
64148857,0
141122985,0
174589510,0
74260977,0
31118145,0
212159105,0
116086119,0
163469210,0
73715356,0
91727551,0
78916707,0
76338006,0
64694429,0
44276587,0
79406851,0
104028167,0
76973786,0
40000729,0
176914453,0
40330700,0
141859909,0
156897702,0
174609743,0
72257793,0
137798340,0
108143901,0
159948238,0
41051201,0
42369652,0
163463535,0
152384598,0
83003591,0
35680626,0
36687849,0
80900448,0
34483206,0
120069363,0
96043598,0
56655795,0
37853558,0
180195455,0
57137205,0
72810146,0
82311919,0
60715459,0
177891238,0
58431110,0
176975625,0
132193856,0
152088994,0
32764938,0
40154449,0
109322193,0
65783254,0
107877678,0
99010382,0
146269392,0
138581158,0
128449565,0
82456253,0
143957654,0
31806629,0
78881906,0
175392215,0
76826354,0
81976304,0
59739020,0
149141969,0
144219465,0
176076070,0
76509944,0
75190586,0
128823475,0
59888001,0
99183998,0
33447332,0
146464711,0
130877784,0
107010939,0
61839696,0
81217311,0
114667975,0
97009773,0
76805055,0
73999542,0
152421333,0
121227620,0
144401332,0
174381024,0
101623517,0
80135159,0
169920407,0
109059987,0
154454610,0
42164778,0
143390872,0
113075525,0
167012131,0
85980826,0
127379631,0
96221054,0
35029459,0
125558077,0
126389384,0
78491810,0
94529769,0
42528661,0
157247283,0
178091591,0
106871353,0
208328080,0
87712804,0
35553506,0
39556291,0
165876564,0
131723589,0
40323357,0
40985588,0
130412067,0
85127451,0
58177263,0
74946777,0
82236269,0
111851141,0
44049409,0
141027319,0
66033903,0
82592453,0
101812382,0
61524559,0
146771429,0
81340553,0
123730345,0
133068875,0
114478193,0
89329445,0
123180844,0
89418715,0
208417361,0
78772897,0
194773906,0
109634921,0
78237628,0
71606350,0
136020726,0
84688352,0
91328207,0
147429465,0
94020566,0
90759768,0
164209134,0
41141330,0
146068131,0
64843253,0
42103281,0
69200417,0
126685363,0
113694507,0
89407750,0
132513128,0
37816231,0
111682479,0
131326594,0
134279185,0
58013122,0
105645785,0
108553193,0
122542321,0
164443458,0
145353246,0
45470780,0
208117019,0
74515258,0
79499299,0
73854675,0
86258626,0
45180732,0
128604824,0
145590165,0
149824749,0
40980969,0
92166196,0
60173638,0
139276422,0
134835199,0
79934618,0
146081869,0
148569187,0
75603421,0
120434430,0
125366804,0
145511959,0
145085079,0
109196287,0
128001139,0
145380387,0
77404032,0
112397690,0
89139475,0
112240388,0
132867654,0
100671160,0
154799098,0
111470441,0
77797770,0
154472306,0
90170444,0
133114413,0
123338067,0
139833393,0
179816265,0
141096525,0
75181861,0
94815346,0
150362691,0
107983046,0
60239280,0
72819867,0
122208402,0
132598490,0
149720180,0
59594025,0
124207125,0
112377102,0
143633151,0
79847252,0
113648672,0
41406655,0
81297344,0
38865755,0
87758174,0
101415219,0
206443479,0
193007119,0
157308603,0
92908667,0
161918656,0
31298502,0
198930697,0
75642910,0
212321460,0
65382282,0
125330138,0
95516936,0
104921505,0
108058440,0
127087747,0
194411030,0
41756670,0
185515724,0
40835797,0
81737380,0
129602838,0
42910220,0
100817427,0
147650978,0
86485025,0
76006397,0
94133613,0
91660941,0
126854775,0
59165013,0
38633671,0
97146142,0
81243880,0
88590330,0
134563202,0
145995520,0
73636281,0
113221753,0
103146486,0
31300851,0
75179542,0
145458584,0
102751702,0
116623815,0
89874306,0
109111536,0
157716445,0
137210378,0
110211711,0
152889784,0
96706865,0
119621974,0
148904053,0
184709674,0
62300320,0
91452002,0
129957986,0
96411527,0
112996430,0
135586572,0
134396741,0
138533872,0
120014784,0
120419615,0
66797385,0
117034381,0
60392575,0
114781752,0
104519131,0
161832010,0
33214113,0
104173270,0
137845082,0
101862036,0
97638605,0
163049258,0
66002083,0
76010829,0
40304289,0
65024558,0
115993128,0
87873777,0
116392442,0
204386930,0
95954249,0
86327713,0
139134823,0
73078105,0
114006653,0
146844592,0
142522387,0
64067443,0
146613782,0
83429642,0
193854306,0
93077210,0
85963466,0
44833164,0
48363363,0
80075536,0
74976731,0
180095140,0
99319537,0
117426165,0
94382495,0
98631339,0
174327798,0
166927529,0
144861394,0
34278748,0
112779348,0
76815636,0
32591499,0
121890571,0
33824933,0
42934449,0
213236274,0
166462730,0
115996079,0
95796009,0
74255500,0
136242900,0
75443011,0
44814145,0
71721380,0
43458871,0
120160351,0
144500156,0
129439101,0
140798670,0
122470786,0
40342909,0
38560340,0
120607187,0
119711471,0
133080827,0
142057666,0
84061702,0
159402341,0
93778771,0
31344633,0
111687760,0
127697698,0
115045744,0
64401223,0
77961556,0
78421065,0
120432782,0
151638101,0
116170721,0
64175703,0
176559700,0
41383964,0
118960029,0
91187388,0
59824885,0
45560810,0
143800115,0
57849119,0
103125128,0
128554597,0
37871392,0
148326503,0
198941702,0
44543373,0
122007773,0
82652954,0
73107300,0
95386026,0
206823094,0
198639593,0
59624917,0
137049020,0
87926165,0
157636935,0
37097654,0
45495375,0
82594871,0
159121294,0
136967260,0
93886971,0
180781157,0
107107049,0
119794455,0
44290454,0
98405039,0
44407182,0
148805613,0
39769643,0
132691531,0
101675254,0
35582493,0
140270370,0
67441644,0
113363095,0
185587486,0
139213582,0
132975538,0
99421224,0
116776577,0
109459085,0
93943238,0
58679212,0
96640324,0
63959401,0
120045508,0
181096905,0
152951311,0
141141106,0
118699087,0
96597698,0
164460819,0
40405748,0
128438886,0
40080693,0
60851857,0
115918010,0
35506181,0
132397653,0
42392510,0
62983741,0
130595394,0
57978746,0
39923026,0
146405799,0
59858886,0
161172997,0
35475990,0
40990256,0
93269183,0
114305929,0
77673245,0
157226429,0
104157331,0
155775291,0
193642238,0
151984169,0
133941782,0
124886381,0
194677490,0
139915785,0
66654888,0
34358030,0
101576933,0
62486431,0
149001703,0
177557793,0
79508922,0
44803831,0
195154133,0
178379073,0
75745711,0
174528012,0
174948457,0
71991235,0
118355674,0
120391329,0
122220650,0
141080358,0
152911734,0
127085507,0
203994831,0
161662707,0
74935930,0
185198041,0
126179635,0
77483561,0
81573002,0
106791015,0
208428780,0
194237602,0
173523573,0
105644433,0
70033135,0
82247481,0
194050583,0
90729192,0
89381152,0
113207106,0
43487434,0
160481296,0
91449910,0
117270353,0
111804103,0
208387446,0
73321016,0
174281233,0
96585864,0
63927601,0
95120751,0
101593099,0
137073151,0
115761389,0
126277630,0
188360253,0
67098300,0
101770584,0
90199322,0
173680490,0
109128443,0
68645419,0
93696103,0
121909610,0
154556819,0
84053095,0
129507093,0
152097985,0
93635316,0
39495386,0
89735342,0
111282662,0
162185559,0
58952787,0
72642698,0
164066252,0
128920690,0
35902209,0
151973223,0
198599098,0
176102550,0
140547913,0
61880714,0
84255363,0
177388046,0
129094218,0
31534257,0
127312132,0
39741218,0
132489036,0
44175049,0
57779548,0
165688933,0
131803158,0
43117758,0
80958925,0
69829318,0
106936345,0
71540668,0
43048059,0
138813922,0
55825139,0
133911157,0
100508538,0
37277449,0
44870520,0
59126591,0
132474695,0
73759444,0
113596748,0
90283016,0
163579986,0
103064894,0
62632719,0
132841598,0
124743854,0
161370360,0
60383090,0
117112489,0
150196635,0
66612005,0
35681949,0
78429286,0
192357245,0
59013515,0
151912723,0
77460970,0
76548969,0
117290240,0
118002016,0
126450259,0
72496786,0
68190579,0
119792461,0
118435756,0
175698271,0
36165697,0
83969292,0
153690169,0
41777653,0
38249467,0
35773914,0
86941583,0
73809522,0
42732695,0
180416998,0
59226916,0
175195316,0
85752335,0
139096302,0
41514125,0
172802085,0
35742321,0
71773689,0
92193120,0
56325232,0
71590342,0
82520829,0
81112871,0
143699771,0
166573486,0
122726596,0
143391030,0
88052821,0
74015461,0
59927124,0
39690143,0
77336346,0
176434149,0
134179837,0
79268676,0
107459878,0
80028103,0
166489703,0
73052602,0
111956894,0
86118478,0
69517675,0
120305523,0
95286383,0
65017175,0
132378556,0
213243538,0
43415593,0
78606011,0
40644534,0
188120056,0
37267935,0
100539677,0
113369905,0
71345220,0
79081529,0
199104175,0
88139822,0
77609695,0
61032471,0
105539095,0
64016269,0
178893861,0
35981619,0
34300273,0
34932934,0
115229329,0
131669276,0
176156369,0
103025317,0
103206858,0
112322306,0
73944597,0
78856986,0
159306073,0
140914204,0
41665564,0
34518016,0
42473154,0
118019426,0
153942644,0
131942862,0
128069082,0
37493169,0
81763229,0
110359133,0
127795329,0
76591941,0
92677244,0
107115498,0
159350229,0
61285004,0
173303994,0
87836934,0
150013801,0
174908476,0
89200410,0
126214297,0
94923477,0
39752252,0
42023307,0
127831964,0
73195840,0
136486502,0
111285405,0
132957743,0
64411527,0
89824080,0
78912196,0
101822794,0
32696502,0
80584334,0
61793398,0
120250480,0
41334685,0
41937333,0
37895711,0
125979835,0
81102646,0
57130661,0
73208512,0
59321151,0
129295647,0
105663630,0
58196963,0
44136952,0
32300504,0
34703575,0
78787000,0
82375647,0
128022023,0
178374345,0
33690075,0
74960989,0
45088994,0
56815455,0
161439003,0
74555496,0
80186747,0
136646942,0
34164536,0
94029380,0
38044663,0
205958714,0
35711232,0
166830225,0
87176963,0
174276811,0
45651611,0
129099537,0
165284802,0
114291302,0
174281687,0
154387763,0
126934156,0
38738377,0
120513949,0
64117600,0
196094203,0
91411359,0
85984310,0
146232637,0
111436628,0
83070537,0
117358538,0
130002823,0
79222664,0
86292716,0
180205107,0
85008354,0
193861165,0
78115591,0
68004941,0
127282129,0
84609465,0
82350332,0
85284782,0
114925177,0
140469983,0
55712221,0
94183592,0
84762009,0
132302471,0
178071417,0
35086091,0
153856620,0
44514504,0
37935949,0
79664892,0
73480844,0
56999040,0
161186084,0
80740935,0
91736839,0
76757474,0
114084662,0
139963346,0
41495767,0
113597311,0
67606663,0
84447297,0
77824576,0
44761017,0
44697447,0
120436680,0
80494777,0
157319923,0
79747175,0
31166684,0
97781833,0
121798557,0
114152624,0
105995564,0
189870647,0
37854594,0
88076735,0
193963434,0
95856382,0
31568762,0
72071574,0
55941097,0
83316487,0
136799694,0
63912224,0
58146678,0
145384315,0
113441963,0
40120843,0
141739885,0
148429838,0
162535940,0
137295869,0
111008297,0
78282841,0
66182489,0
75547293,0
66891295,0
35810066,0
140051265,0
40208366,0
166596512,0
38033244,0
174090522,0
176652681,0
35778286,0
133337299,0
39620138,0
163495354,0
63837047,0
159561380,0
62979477,0
176219337,0
134583168,0
113706360,0
157092419,0
136974672,0
109991007,0
85026159,0
76187771,0
102243664,0
63275664,0
66540292,0
98290522,0
42606650,0
38700192,0
123887094,0
131885766,0
84644423,0
104982617,0
114194304,0
194562618,0
194512451,0
56630558,0
33936558,0
136001085,0
92024153,0
122613046,0
146529130,0
78262401,0
83931285,0
36115767,0
73228795,0
93087474,0
172410084,0
124545702,0
76719555,0
156094790,0
76460103,0
75311883,0
112612690,0
85242373,0
33606963,0
136516565,0
75827886,0
36476452,0
162763099,0
61415698,0
56327917,0
192748575,0
38367122,0
61946140,0
151110946,0
119489968,0
152854875,0
74719608,0
65225000,0
107594045,0
105268007,0
64584354,0
110100619,0
211517374,0
125063896,0
212622256,0
115999533,0
99268383,0
164841055,0
78848804,0
212208463,0
109161832,0
125398801,0
54556530,0
199760504,0
178604692,0
60070155,0
95424241,0
106927344,0
41215500,0
94424204,0
128549455,0
151013572,0
144985297,0
83643230,0
81617958,0
148357593,0
35159215,0
152862879,0
149569027,0
157955348,0
63086780,0
80708434,0
71735454,0
61950502,0
103678033,0
130620177,0
208322040,0
31717339,0
42542044,0
145852450,0
156867293,0
184710641,0
45320525,0
44791366,0
136912829,0
116608369,0
118198777,0
84612347,0
193866061,0
33945974,0
77948459,0
60164429,0
67856473,0
38563715,0
81065280,0
88030615,0
125562893,0
33225424,0
77218533,0
77882490,0
111980196,0
84729805,0
66986763,0
91692011,0
75124055,0
128616707,0
83161100,0
151712153,0
203784835,0
144544560,0
76042925,0
73769323,0
125327770,0
90307690,0
159812403,0
41473570,0
32579073,0
91701535,0
68704282,0
184290659,0
68199452,0
77094630,0
89778749,0
77445228,0
135161468,0
42943707,0
137900954,0
127464213,0
74939039,0
73151318,0
156716940,0
196203538,0
94096533,0
75352802,0
116733526,0
206278904,0
195327867,0
57552567,0
41821346,0
76348685,0
99307723,0
159589715,0
113521769,0
67356913,0
84125183,0
81562787,0
59763704,0
110646437,0
95446744,0
67319932,0
157183644,0
160167067,0
97984278,0
133657360,0
94565694,0
31794025,0
164965116,0
62844836,0
128131240,0
132476432,0
106051061,0
133643947,0
71897089,0
68382789,0
60538112,0
33056752,0
111437812,0
156058420,0
38063662,0
105000530,0
182778340,0
78208158,0
128877649,0
76014727,0
115953639,0
60104945,0
164860824,0
161277319,0
111803885,0
90815896,0
56244203,0
77433305,0
158353952,0
175484673,0
87218119,0
40805734,0
90887658,0
101269149,0
70040626,0
205444557,0
90985693,0
32204295,0
157809663,0
35566139,0
89722591,0
110727279,0
81506866,0
141177278,0
102506472,0
176140567,0
60753151,0
145492052,0
66522665,0
41488799,0
71297224,0
148131105,0
189603497,0
60213392,0
139515246,0
77528034,0
165967049,0
184945695,0
119061114,0
85116032,0
58641678,0
85148019,0
39611887,0
65642356,0
99295337,0
61618321,0
121270908,0
93048578,0
80782802,0
59428226,0
204135117,0
98922986,0
106950636,0
41006659,0
142635670,0
41044707,0
38594400,0
116351236,0
136363941,0
131661973,0
106791923,0
125109493,0
112455871,0
69353514,0
92912180,0
138778362,0
97272581,0
56658252,0
74583605,0
109320357,0
72816383,0
163949149,0
154872775,0
32455851,0
156155073,0
194661156,0
141188253,0
121955908,0
141912672,0
159578790,0
128470676,0
89432266,0
120482682,0
156673780,0
59560617,0
32916693,0
101813300,0
173122225,0
133057367,0
165875518,0
35106985,0
34625388,0
81294501,0
177899528,0
129528559,0
174485672,0
70630108,0
159694333,0
127333510,0
181096056,0
155241266,0
84098851,0
31398728,0
76190870,0
79162420,0
114784743,0
149447463,0
78831542,0
90118046,0
89112610,0
146511838,0
132785617,0
78806364,0
152253342,0
82292111,0
37199173,0
112475532,0
57204466,0
40470542,0
88603733,0
87603675,0
76570830,0
136965967,0
163605440,0
179074870,0
31225862,0
135302969,0
113802125,0
136622989,0
161854839,0
150168152,0
137686300,0
212505558,0
38466253,0
131341171,0
44867451,0
195335289,0
81530079,0
103981405,0
136144777,0
121942041,0
33187673,0
130305731,0
60216274,0
37202440,0
62077701,0
48709372,0
107683987,0
73798892,0
149550028,0
124639611,0
34850819,0
106102610,0
84470066,0
137177039,0
44243988,0
79160545,0
66298013,0
150663951,0
90544008,0
156022978,0
184529346,0
134576595,0
119746124,0
107897802,0
99305897,0
76290188,0
62231983,0
179997401,0
158358818,0
107417932,0
75502475,0
40429949,0
77927535,0
36336442,0
167091749,0
133169555,0
65371800,0
94836358,0
172182688,0
149070306,0
92767887,0
75523418,0
38309810,0
105687198,0
130492780,0
100254633,0
57793612,0
98922039,0
76810859,0
86988868,0
82338558,0
177322275,0
196012640,0
141526238,0
64086936,0
44474512,0
163695016,0
104983801,0
144099885,0
94529562,0
41043631,0
33962121,0
122210149,0
115705764,0
130112741,0
62012098,0
112351046,0
73322566,0
77895153,0
78331459,0
161652097,0
63923130,0
136618528,0
162749143,0
67057953,0
155896016,0
43857790,0
73414432,0
86935997,0
71812112,0
128360946,0
115050590,0
135408366,0
88507563,0
141977476,0
192277617,0
107880362,0
73878777,0
86106141,0
149885299,0
36320107,0
94346303,0
96100941,0
78624547,0
73453654,0
76190248,0
87080883,0
143283402,0
97703577,0
85438807,0
133912549,0
155250139,0
135098964,0
133095760,0
63009106,0
127406308,0
57959402,0
194088492,0
92428500,0
106146678,0
94416377,0
177611464,0
155231032,0
43285995,0
68855760,0
42830552,0
96237131,0
56996879,0
127223040,0
90616234,0
35229940,0
81232274,0
110483263,0
150773000,0
127786397,0
124736008,0
138925952,0
86172178,0
83629077,0
151045076,0
84616975,0
32092176,0
124224091,0
39726532,0
40418214,0
213089927,0
151778289,0
125475241,0
103971200,0
132989987,0
33361545,0
100707460,0
65980695,0
88473750,0
88573532,0
103127645,0
143979703,0
59377851,0
73560107,0
84306300,0
144381139,0
87790132,0
44380425,0
141785453,0
94818603,0
60637124,0
138741548,0
98053494,0
66077151,0
106332276,0
196384566,0
128564921,0
89480943,0
167255407,0
161711206,0
176243093,0
98522448,0
90853558,0
134948926,0
31973662,0
139600362,0
87013898,0
89290134,0
99215057,0
77381490,0
104488456,0
115223022,0
125437924,0
36574487,0
35904627,0
96763655,0
42976376,0
112511852,0
73841430,0
140339082,0
135409205,0
109047048,0
79858819,0
68799385,0
152862583,0
102612975,0
87044089,0
109750179,0
121354889,0
117503730,0
96884064,0
117323383,0
84696189,0
81945757,0
31144694,0
141483630,0
60056081,0
56553862,0
65823808,0
175149679,0
67457978,0
59191513,0
166391086,0
115817745,0
131819166,0
33304479,0
71917233,0
35703563,0
152097847,0
149335660,0
93593134,0
111292285,0
37470005,0
94858920,0
129210195,0
160589585,0
81734419,0
75939175,0
134603125,0
106889681,0
60411100,0
118201491,0
33910720,0
116407937,0
78259815,0
83638631,0
138712463,0
154494384,0
117537859,0
131518133,0
134701929,0
62727220,0
43303543,0
35384459,0
60448526,0
145414092,0
62970654,0
150746066,0
104171878,0
52667666,0
34873006,0
117175773,0
161584856,0
200335527,0
101680504,0
97526151,0
73878461,0
57728996,0
121551136,0
87084939,0
84353684,0
60629564,0
37845238,0
34878040,0
184505363,0
62859749,0
32270629,0
94244399,0
64908600,0
90454550,0
58992276,0
148437467,0
139851968,0
130564582,0
121800186,0
100325881,0
66301566,0
196476482,0
108147947,0
79795210,0
94436787,0
148859778,0
84779873,0
135428401,0
143575128,0
72825947,0
77453074,0
121870447,0
37391344,0
66034149,0
98568904,0
42431613,0
140735169,0
122232672,0
126990028,0
141244243,0
208418634,0
88649459,0
108488172,0
124563063,0
75016338,0
40763679,0
72932825,0
109915297,0
34467514,0
45528093,0
35474332,0
32739701,0
127314718,0
63468960,0
37691568,0
110637673,0
152811390,0
83498039,0
107981921,0
95821473,0
163194193,0
38657506,0
82862989,0
43288028,0
114858903,0
79668001,0
78857430,0
98506015,0
31841992,0
153122410,0
82303126,0
162133339,0
72747493,0
195097086,0
88643034,0
110590556,0
56238824,0
83666661,0
63164345,0
108655620,0
138800500,0
71804443,0
117363187,0
84848733,0
73985329,0
80215892,0
88563465,0
136999021,0
77098558,0
103271021,0
194889193,0
161056595,0
122473766,0
69556779,0
200532218,0
72776915,0
97697724,0
44214744,0
73941716,0
82341262,0
149064878,0
174275933,0
34205564,0
104557681,0
79660648,0
60146407,0
178396463,0
112683405,0
162838828,0
31265024,0
132003718,0
34899812,0
33090575,0
85858325,0
73292335,0
58887983,0
140990160,0
56173171,0
198563844,0
35280473,0
119292319,0
118533248,0
138677781,0
95641896,0
108510902,0
120390855,0
32175199,0
110336769,0
39806496,0
73815394,0
37561082,0
44037003,0
64964551,0
33333802,0
63193549,0
81019347,0
130585041,0
121551847,0
142270781,0
177331957,0
59516342,0
41653523,0
91633830,0
60426280,0
87920539,0
113922001,0
76095006,0
155146222,0
78090473,0
71943821,0
35654955,0
77431943,0
109283189,0
37377053,0
82609103,0
84056648,0
196215431,0
174545383,0
180839920,0
120567442,0
59216483,0
165525986,0
78982043,0
86634362,0
64452466,0
144556838,0
35034167,0
32663212,0
115311928,0
31166654,0
67050067,0
134687638,0
37825528,0
136094787,0
122024522,0
180803788,0
130018427,0
101698536,0
90790284,0
77339406,0
159943481,0
120197293,0
44499996,0
140164035,0
127410138,0
70600391,0
119406530,0
129017274,0
164387034,0
151783451,0
75580050,0
44475786,0
182776031,0
123897654,0
194481963,0
137248682,0
105843710,0
41972084,0
192118923,0
85703036,0
118440375,0
109702696,0
61894600,0
161318248,0
37741646,0
121377391,0
198659707,0
110434024,0
77651581,0
136520957,0
177500402,0
101268034,0
77856030,0
37450473,0
70235748,0
74232790,0
92791159,0
45179696,0
75267263,0
76425915,0
60366016,0
69772716,0
76693430,0
74155086,0
141822286,0
85248521,0
154495805,0
101175329,0
76291234,0
111546782,0
67705794,0
67687318,0
94662554,0
59387139,0
124522272,0
155918617,0
81644734,0
70157482,0
131736301,0
118106634,0
37360255,0
31859737,0
40296373,0
35197627,0
89482355,0
34753397,0
35790958,0
98260282,0
92873333,0
34273211,0
112912173,0
87191284,0
114994008,0
81439002,0
65441657,0
128016753,0
77868762,0
106094921,0
41450416,0
56065721,0
90551549,0
80074273,0
173653230,0
93336919,0
137205512,0
33429784,0
138248680,0
126526344,0
75875625,0
84788193,0
36199451,0
193509314,0
115815258,0
65417141,0
94143522,0
94041401,0
141659507,0
31395037,0
63920949,0
105106086,0
81499927,0
92589336,0
67562230,0
32737214,0
64825537,0
143650453,0
96070483,0
115968059,0
43375137,0
185874395,0
121658596,0
109806593,0
61225767,0
96020188,0
100016854,0
63519720,0
89408342,0
110630172,0
62892032,0
54110157,0
141505531,0
43013841,0
33581351,0
93337353,0
161428669,0
43753449,0
85107435,0
65924074,0
60742058,0
108171644,0
137114307,0
88011152,0
184595147,0
121063341,0
154205145,0
48192185,0
121080662,0
125558985,0
63282198,0
33900001,0
107636119,0
31606977,0
136574401,0
165882693,0
150579921,0
34802636,0
156702817,0
130432161,0
85320747,0
82588031,0
57236976,0
75116958,0
161582299,0
42833010,0
118688990,0
138858365,0
35613454,0
88056690,0
31704103,0
70421603,0
95988743,0
158327136,0
98010719,0
32020306,0
73408520,0
62093137,0
62214464,0
35914180,0
58244021,0
147224197,0
139067897,0
81898847,0
41914258,0
39966472,0
194050287,0
78205760,0
114507219,0
75540068,0
91786789,0
82127763,0
38095205,0
79694866,0
112277913,0
63126090,0
129139973,0
159527695,0
40566495,0
39217527,0
118552671,0
135028643,0
37022014,0
144088436,0
149812964,0
139203071,0
84600394,0
72680656,0
130844375,0
94222133,0
139887706,0
112569145,0
93683934,0
66453598,0
194096190,0
84266032,0
59105983,0
78772788,0
42693108,0
31323235,0
146394124,0
90815876,0
37598724,0
84735292,0
76290997,0
148584021,0
45522487,0
70083312,0
40763166,0
56481774,0
33411229,0
174120023,0
87065417,0
80238987,0
127653058,0
75693402,0
66283643,0
185064061,0
113606559,0
99679521,0
93960470,0
139314844,0
39520859,0
110950678,0
43264953,0
41657520,0
81176244,0
104807254,0
35301870,0
134479518,0
109799971,0
113788574,0
75106566,0
112880225,0
80354589,0
126585266,0
167196219,0
106072468,0
146362580,0
117825765,0
81803625,0
81633404,0
111886287,0
91913376,0
141746004,0
105632136,0
32214382,0
73711596,0
118718155,0
125670916,0
135541290,0
57909975,0
125965830,0
56950452,0
103212602,0
81401192,0
75469066,0
36169764,0
150905707,0
103018161,0
139757012,0
154494088,0
110134008,0
188792117,0
78678040,0
43128259,0
108097000,0
34214269,0
97898748,0
132924581,0
38587688,0
187967146,0
160191179,0
139579044,0
152211831,0
44242369,0
35543202,0
110217386,0
139603185,0
35981244,0
175419771,0
38542861,0
109837722,0
62491030,0
61141500,0
31337675,0
80569974,0
120146938,0
45211722,0
119837822,0
70214943,0
91625618,0
41687188,0
83270682,0
146125818,0
58250585,0
103359432,0
97702314,0
195014162,0
146682168,0
135978612,0
81009941,0
131224878,0
83243857,0
87602669,0
81030549,0
89647789,0
161781715,0
82999999,0
75740796,0
82246405,0
104279457,0
40904114,0
103126618,0
182967787,0
176318299,0
148243431,0
35243442,0
109404456,0
33817896,0
43463677,0
151368572,0
39086034,0
104221463,0
76653399,0
79070791,0
89164869,0
84988645,0
121868108,0
37194584,0
112068707,0
69709363,0
79716480,0
84734266,0
149333884,0
102237416,0
61107184,0
114089548,0
83002081,0
99671763,0
106919241,0
32139195,0
144727838,0
37249410,0
159495697,0
36960832,0
45521628,0
139994465,0
113013376,0
35074553,0
41260091,0
171055323,0
121897026,0
66969047,0
91805817,0
126793011,0
126348504,0
79473273,0
34621312,0
89386491,0
38122228,0
34946900,0
125711766,0
64980648,0
132841756,0
40070261,0
156633423,0
66776995,0
125384392,0
133884183,0
196334458,0
81488419,0
131805970,0
107800942,0
59033866,0
69423312,0
43628500,0
67567224,0
44943506,0
79963388,0
84661566,0
177646294,0
58365605,0
72598324,0
44538852,0
33188166,0
106499585,0
90814090,0
82560081,0
74810882,0
92176470,0
91854899,0
33393375,0
63525385,0
105285042,0
69944575,0
154325910,0
110944865,0
144571524,0
88861428,0
94686291,0
83328745,0
156147651,0
113615797,0
96626359,0
112822162,0
84120593,0
38575825,0
102693955,0
140092628,0
194140455,0
195480955,0
37137074,0
106557638,0
35490498,0
63945761,0
62739468,0
83224453,0
81491232,0
62311177,0
41595677,0
82477334,0
88842360,0
97369195,0
95395639,0
125583323,0
87223972,0
127836633,0
130320852,0
99572455,0
74967572,0
176467064,0
207005721,0
161445980,0
103095707,0
62955899,0
176368615,0
37205154,0
156875623,0
73617154,0
66517859,0
82673690,0
91186085,0
45228047,0
41911593,0
39428954,0
66647437,0
113218969,0
90434406,0
82818003,0
89290766,0
31979120,0
35381863,0
66836074,0
117483576,0
95890758,0
128853676,0
35421381,0
43188315,0
32642140,0
41847411,0
155205380,0
124224042,0
78587506,0
130738208,0
95975310,0
152375271,0
34206561,0
114897394,0
97894208,0
135033084,0
33369984,0
108964548,0
128076336,0
143183946,0
129691171,0
163555825,0
127409437,0
119518155,0
146490569,0
93616080,0
38504241,0
33837191,0
38711068,0
34385547,0
91211855,0
88842636,0
86073828,0
112116258,0
85559572,0
87050731,0
154746888,0
157392149,0
91690767,0
66342663,0
94179872,0
42862145,0
64742504,0
113078663,0
93285281,0
40733370,0
160599415,0
119296583,0
115398287,0
94275153,0
158265668,0
64703391,0
119053534,0
180427144,0
55879106,0
107396643,0
159833346,0
106557934,0
102511999,0
106161354,0
79112381,0
